Sample File Name	Size	Height	Area	
MAR_43_C06_2015-10-07.fsa	784.72	664	9223	
MAR_43_C06_2015-10-07.fsa	789.17	77	765	
MAR_43_C06_2015-10-07.fsa	789.86	74	592	
MAR_43_C06_2015-10-07.fsa	792.64	117	1057	
MAR_43_C06_2015-10-07.fsa	796.12	40	351	
MAR_43_C06_2015-10-07.fsa	798.9	152	4259	
MAR_43_C06_2015-10-07.fsa	804.27	96	993	
MAR_43_C06_2015-10-07.fsa	806.55	61	566	
MAR_43_C06_2015-10-07.fsa	808.84	54	427	
MAR_43_C06_2015-10-07.fsa	811.24	255	3042	
MAR_43_C06_2015-10-07.fsa	813.53	47	431	
MAR_43_C06_2015-10-07.fsa	817.63	234	3530	
MAR_43_C06_2015-10-07.fsa	822.55	682	10494	
MAR_43_C06_2015-10-07.fsa	824.06	308	4470	
MAR_43_C06_2015-10-07.fsa	834.65	128	2237	
MAR_43_C06_2015-10-07.fsa	836.17	317	4188	
MAR_43_C06_2015-10-07.fsa	839.21	202	2579	
MAR_43_C06_2015-10-07.fsa	842.56	115	1557	
MAR_43_C06_2015-10-07.fsa	844.9	77	1041	
MAR_43_C06_2015-10-07.fsa	848.98	49	760	
MAR_43_C06_2015-10-07.fsa	850.61	101	1303	
MAR_43_C06_2015-10-07.fsa	859.21	91	1841	
MAR_43_C06_2015-10-07.fsa	864.77	795	13129	
MAR_43_C06_2015-10-07.fsa	868.81	57	406	
MAR_43_C06_2015-10-07.fsa	875.77	76	1625	
MAR_43_C06_2015-10-07.fsa	879.84	209	2288	
MAR_43_C06_2015-10-07.fsa	886.56	110	1473	
MAR_43_C06_2015-10-07.fsa	887.93	97	1434	
MAR_43_C06_2015-10-07.fsa	892.57	99	1837	
MAR_43_C06_2015-10-07.fsa	896.81	56	744	
MAR_43_C06_2015-10-07.fsa	898.51	51	904	
MAR_43_C06_2015-10-07.fsa	902.9	602	10229	
MAR_43_C06_2015-10-07.fsa	908.72	157	2165	
MAR_43_C06_2015-10-07.fsa	910.67	30	215	
MAR_43_C06_2015-10-07.fsa	915.67	50	626	
MAR_43_C06_2015-10-07.fsa	918.39	92	1498	
MAR_43_C06_2015-10-07.fsa	932.65	241	4017	
MAR_43_C06_2015-10-07.fsa	943.3	71	1186	
MAR_43_C06_2015-10-07.fsa	948.32	36	361	
MAR_43_C06_2015-10-07.fsa	951.01	75	880	
MAR_43_C06_2015-10-07.fsa	958.06	59	1014	
MAR_43_C06_2015-10-07.fsa	964.93	39	515	
MAR_43_C06_2015-10-07.fsa	967.3	105	1866	
MAR_43_C06_2015-10-07.fsa	975.57	31	317	
MAR_43_C06_2015-10-07.fsa	982.18	63	981	
MAR_43_C06_2015-10-07.fsa	992.96	35	556	
MAR_43_C06_2015-10-07.fsa	1004.09	52	940	
MAR_43_C06_2015-10-07.fsa	1009.55	113	1885	
MAR_43_C06_2015-10-07.fsa	1029.89	140	3253	
MAR_43_C06_2015-10-07.fsa	1041.36	83	1381	
MAR_43_C06_2015-10-07.fsa	1045.34	144	1960	
MAR_43_C06_2015-10-07.fsa	1046.48	142	1935	
MAR_43_C06_2015-10-07.fsa	1060.91	85	1201	
MAR_43_C06_2015-10-07.fsa	1075.23	372	7852	
MAR_43_C06_2015-10-07.fsa	1082.73	118	2356	
MAR_43_C06_2015-10-07.fsa	1088.41	153	3076	
MAR_43_C06_2015-10-07.fsa	1103.86	44	567	
MAR_43_C06_2015-10-07.fsa	1111.93	104	2424	
MAR_43_C06_2015-10-07.fsa	1117.16	90	1321	
MAR_43_C06_2015-10-07.fsa	1117.84	90	1482	
MAR_43_C06_2015-10-07.fsa	1124.66	32	576	
MAR_43_C06_2015-10-07.fsa	1149.2	72	1623	
MAR_43_C06_2015-10-07.fsa	1155.91	101	2697	
MAR_43_C06_2015-10-07.fsa	1164.09	106	1975	
MAR_43_C06_2015-10-07.fsa	1175.11	57	809	
MAR_43_C06_2015-10-07.fsa	1182.95	50	601	
MAR_43_C06_2015-10-07.fsa	1193.86	171	3381	
MAR_43_C06_2015-10-07.fsa	1198.75	37	697	
MAR_43_C06_2015-10-07.fsa	1207.27	45	1049	
MAR_43_C06_2015-10-07.fsa	1213.64	40	974	
MAR_43_C06_2015-10-07.fsa	1229.55	43	740	
MAR_43_C06_2015-10-07.fsa	1295.11	41	894	
MAR_49_A07_2015-10-07.fsa		143	438	
MAR_49_A07_2015-10-07.fsa		200	1814	
MAR_49_A07_2015-10-07.fsa		159	1382	
MAR_49_A07_2015-10-07.fsa		240	2071	
MAR_49_A07_2015-10-07.fsa		153	942	
MAR_49_A07_2015-10-07.fsa		116	1029	
MAR_49_A07_2015-10-07.fsa		758	6577	
MAR_49_A07_2015-10-07.fsa		776	6775	
MAR_49_A07_2015-10-07.fsa		899	8383	
MAR_49_A07_2015-10-07.fsa		122	844	
MAR_49_A07_2015-10-07.fsa		143	656	
MAR_49_A07_2015-10-07.fsa		3552	25477	
MAR_49_A07_2015-10-07.fsa		1884	18558	
MAR_49_A07_2015-10-07.fsa		1280	9981	
MAR_49_A07_2015-10-07.fsa		48	158	
MAR_49_A07_2015-10-07.fsa	1.11	4443	33688	
MAR_49_A07_2015-10-07.fsa	2.99	1424	13127	
MAR_49_A07_2015-10-07.fsa	3.58	1441	14288	
MAR_49_A07_2015-10-07.fsa	7.34	2526	40114	
MAR_49_A07_2015-10-07.fsa	8.87	2053	26413	
MAR_49_A07_2015-10-07.fsa	9.98	1374	10700	
MAR_49_A07_2015-10-07.fsa	11.01	1214	6633	
MAR_49_A07_2015-10-07.fsa	12.29	220	945	
MAR_49_A07_2015-10-07.fsa	13.57	3792	56014	
MAR_49_A07_2015-10-07.fsa	16.38	550	5239	
MAR_49_A07_2015-10-07.fsa	17.92	2045	16691	
MAR_49_A07_2015-10-07.fsa	19.8	150	780	
MAR_49_A07_2015-10-07.fsa	21.42	65	221	
MAR_49_A07_2015-10-07.fsa	23.21	937	4890	
MAR_49_A07_2015-10-07.fsa	24.66	851	7102	
MAR_49_A07_2015-10-07.fsa	26.02	898	8617	
MAR_49_A07_2015-10-07.fsa	27.13	443	3826	
MAR_49_A07_2015-10-07.fsa	29.1	1058	15183	
MAR_49_A07_2015-10-07.fsa	32.59	183	1144	
MAR_49_A07_2015-10-07.fsa	34.3	38	154	
MAR_49_A07_2015-10-07.fsa	39.93	127	866	
MAR_49_A07_2015-10-07.fsa	42.32	59	190	
MAR_49_A07_2015-10-07.fsa	44.2	60	327	
MAR_49_A07_2015-10-07.fsa	46.59	66	586	
MAR_49_A07_2015-10-07.fsa	47.53	506	4930	
MAR_49_A07_2015-10-07.fsa	50.93	34	177	
MAR_49_A07_2015-10-07.fsa	52.19	139	1289	
MAR_49_A07_2015-10-07.fsa	53.37	93	506	
MAR_49_A07_2015-10-07.fsa	56.76	57	250	
MAR_49_A07_2015-10-07.fsa	58.88	1854	17066	
MAR_49_A07_2015-10-07.fsa	59.73	693	6116	
MAR_49_A07_2015-10-07.fsa	65.02	574	9482	
MAR_49_A07_2015-10-07.fsa	67.25	102	948	
MAR_49_A07_2015-10-07.fsa	68.19	68	427	
MAR_49_A07_2015-10-07.fsa	69.39	146	1231	
MAR_49_A07_2015-10-07.fsa	71.29	648	6493	
MAR_49_A07_2015-10-07.fsa	73.79	44	200	
MAR_49_A07_2015-10-07.fsa	75.7	32	143	
MAR_49_A07_2015-10-07.fsa	77.0	81	585	
MAR_49_A07_2015-10-07.fsa	78.83	71	674	
MAR_49_A07_2015-10-07.fsa	79.62	124	1558	
MAR_49_A07_2015-10-07.fsa	81.19	122	822	
MAR_49_A07_2015-10-07.fsa	82.07	32	138	
MAR_49_A07_2015-10-07.fsa	84.43	447	4646	
MAR_49_A07_2015-10-07.fsa	86.79	3854	32493	
MAR_49_A07_2015-10-07.fsa	89.34	56	276	
MAR_49_A07_2015-10-07.fsa	90.83	152	1116	
MAR_49_A07_2015-10-07.fsa	94.35	160	1370	
MAR_49_A07_2015-10-07.fsa	97.17	48	497	
MAR_49_A07_2015-10-07.fsa	100.8	74	607	
MAR_49_A07_2015-10-07.fsa	103.36	66	504	
MAR_49_A07_2015-10-07.fsa	104.24	46	325	
MAR_49_A07_2015-10-07.fsa	105.3	157	1385	
MAR_49_A07_2015-10-07.fsa	108.65	33	274	
MAR_49_A07_2015-10-07.fsa	111.29	61	409	
MAR_49_A07_2015-10-07.fsa	112.26	35	147	
MAR_49_A07_2015-10-07.fsa	113.41	700	7072	
MAR_49_A07_2015-10-07.fsa	116.75	138	1342	
MAR_49_A07_2015-10-07.fsa	118.95	46	188	
MAR_49_A07_2015-10-07.fsa	119.91	156	1790	
MAR_49_A07_2015-10-07.fsa	122.81	347	3210	
MAR_49_A07_2015-10-07.fsa	125.26	160	861	
MAR_49_A07_2015-10-07.fsa	127.68	2122	18767	
MAR_49_A07_2015-10-07.fsa	129.31	252	2844	
MAR_49_A07_2015-10-07.fsa	131.47	122	654	
MAR_49_A07_2015-10-07.fsa	135.78	372	5588	
MAR_49_A07_2015-10-07.fsa	139.49	39	368	
MAR_49_A07_2015-10-07.fsa	141.64	221	1807	
MAR_49_A07_2015-10-07.fsa	143.88	382	6278	
MAR_49_A07_2015-10-07.fsa	147.59	59	447	
MAR_49_A07_2015-10-07.fsa	149.22	989	8455	
MAR_49_A07_2015-10-07.fsa	152.2	217	1958	
MAR_49_A07_2015-10-07.fsa	153.34	59	484	
MAR_49_A07_2015-10-07.fsa	155.28	73	427	
MAR_49_A07_2015-10-07.fsa	157.83	377	3465	
MAR_49_A07_2015-10-07.fsa	158.98	196	2029	
MAR_49_A07_2015-10-07.fsa	160.83	78	375	
MAR_49_A07_2015-10-07.fsa	161.62	56	318	
MAR_49_A07_2015-10-07.fsa	163.21	568	5097	
MAR_49_A07_2015-10-07.fsa	167.0	66	391	
MAR_49_A07_2015-10-07.fsa	169.21	125	1539	
MAR_49_A07_2015-10-07.fsa	172.03	281	1494	
MAR_49_A07_2015-10-07.fsa	173.18	701	4462	
MAR_49_A07_2015-10-07.fsa	175.65	4308	38008	
MAR_49_A07_2015-10-07.fsa	177.16	750	7176	
MAR_49_A07_2015-10-07.fsa	181.84	104	923	
MAR_49_A07_2015-10-07.fsa	182.73	84	725	
MAR_49_A07_2015-10-07.fsa	184.14	37	217	
MAR_49_A07_2015-10-07.fsa	185.65	95	761	
MAR_49_A07_2015-10-07.fsa	186.8	245	1955	
MAR_49_A07_2015-10-07.fsa	188.3	166	1018	
MAR_49_A07_2015-10-07.fsa	191.58	449	5588	
MAR_49_A07_2015-10-07.fsa	192.73	413	5787	
MAR_49_A07_2015-10-07.fsa	195.57	85	626	
MAR_49_A07_2015-10-07.fsa	196.9	67	618	
MAR_49_A07_2015-10-07.fsa	200.0	341	4026	
MAR_49_A07_2015-10-07.fsa	202.01	46	242	
MAR_49_A07_2015-10-07.fsa	205.84	222	2537	
MAR_49_A07_2015-10-07.fsa	207.32	57	374	
MAR_49_A07_2015-10-07.fsa	209.5	203	2270	
MAR_49_A07_2015-10-07.fsa	212.72	2270	22663	
MAR_49_A07_2015-10-07.fsa	215.85	58	315	
MAR_49_A07_2015-10-07.fsa	217.33	125	1027	
MAR_49_A07_2015-10-07.fsa	218.47	216	1657	
MAR_49_A07_2015-10-07.fsa	219.6	90	445	
MAR_49_A07_2015-10-07.fsa	221.68	71	449	
MAR_49_A07_2015-10-07.fsa	222.99	169	1159	
MAR_49_A07_2015-10-07.fsa	224.03	350	2619	
MAR_49_A07_2015-10-07.fsa	225.86	144	699	
MAR_49_A07_2015-10-07.fsa	228.9	194	1226	
MAR_49_A07_2015-10-07.fsa	229.86	316	2385	
MAR_49_A07_2015-10-07.fsa	230.64	344	2365	
MAR_49_A07_2015-10-07.fsa	232.38	354	2812	
MAR_49_A07_2015-10-07.fsa	234.38	66	402	
MAR_49_A07_2015-10-07.fsa	235.24	420	3171	
MAR_49_A07_2015-10-07.fsa	237.42	242	2458	
MAR_49_A07_2015-10-07.fsa	239.15	43	270	
MAR_49_A07_2015-10-07.fsa	241.84	3548	26692	
MAR_49_A07_2015-10-07.fsa	244.53	1002	10361	
MAR_49_A07_2015-10-07.fsa	250.35	34	146	
MAR_49_A07_2015-10-07.fsa	252.27	311	1485	
MAR_49_A07_2015-10-07.fsa	253.58	1146	6902	
MAR_49_A07_2015-10-07.fsa	254.55	3329	36485	
MAR_49_A07_2015-10-07.fsa	256.91	866	5842	
MAR_49_A07_2015-10-07.fsa	259.7	113	753	
MAR_49_A07_2015-10-07.fsa	260.84	96	395	
MAR_49_A07_2015-10-07.fsa	263.64	58	339	
MAR_49_A07_2015-10-07.fsa	266.17	164	1545	
MAR_49_A07_2015-10-07.fsa	267.4	57	398	
MAR_49_A07_2015-10-07.fsa	268.44	48	278	
MAR_49_A07_2015-10-07.fsa	270.1	263	2279	
MAR_49_A07_2015-10-07.fsa	272.47	101	642	
MAR_49_A07_2015-10-07.fsa	274.04	78	438	
MAR_49_A07_2015-10-07.fsa	276.49	740	6837	
MAR_49_A07_2015-10-07.fsa	278.06	266	3327	
MAR_49_A07_2015-10-07.fsa	281.03	587	9004	
MAR_49_A07_2015-10-07.fsa	284.35	132	1015	
MAR_49_A07_2015-10-07.fsa	287.24	42	180	
MAR_49_A07_2015-10-07.fsa	289.51	230	2626	
MAR_49_A07_2015-10-07.fsa	291.78	198	1698	
MAR_49_A07_2015-10-07.fsa	293.97	52	210	
MAR_49_A07_2015-10-07.fsa	294.84	128	660	
MAR_49_A07_2015-10-07.fsa	297.03	1000	11377	
MAR_49_A07_2015-10-07.fsa	298.69	530	5633	
MAR_49_A07_2015-10-07.fsa	299.74	610	5276	
MAR_49_A07_2015-10-07.fsa	301.22	350	2677	
MAR_49_A07_2015-10-07.fsa	302.62	214	1542	
MAR_49_A07_2015-10-07.fsa	304.54	984	9742	
MAR_49_A07_2015-10-07.fsa	306.45	332	1932	
MAR_49_A07_2015-10-07.fsa	309.24	987	9707	
MAR_49_A07_2015-10-07.fsa	312.21	107	612	
MAR_49_A07_2015-10-07.fsa	315.34	79	547	
MAR_49_A07_2015-10-07.fsa	316.47	91	460	
MAR_49_A07_2015-10-07.fsa	319.17	263	1576	
MAR_49_A07_2015-10-07.fsa	320.22	197	1271	
MAR_49_A07_2015-10-07.fsa	322.3	152	1781	
MAR_49_A07_2015-10-07.fsa	323.96	181	933	
MAR_49_A07_2015-10-07.fsa	327.17	198	1416	
MAR_49_A07_2015-10-07.fsa	329.09	742	8555	
MAR_49_A07_2015-10-07.fsa	331.0	61	392	
MAR_49_A07_2015-10-07.fsa	335.17	245	2242	
MAR_49_A07_2015-10-07.fsa	336.82	203	2013	
MAR_49_A07_2015-10-07.fsa	338.9	51	359	
MAR_49_A07_2015-10-07.fsa	339.94	34	269	
MAR_49_A07_2015-10-07.fsa	341.07	428	4315	
MAR_49_A07_2015-10-07.fsa	342.2	193	1802	
MAR_49_A07_2015-10-07.fsa	344.8	200	1527	
MAR_49_A07_2015-10-07.fsa	348.35	799	6396	
MAR_49_A07_2015-10-07.fsa	349.74	259	1648	
MAR_49_A07_2015-10-07.fsa	351.21	313	2894	
MAR_49_A07_2015-10-07.fsa	354.14	1947	22155	
MAR_49_A07_2015-10-07.fsa	357.07	2485	34381	
MAR_49_A07_2015-10-07.fsa	360.6	90	540	
MAR_49_A07_2015-10-07.fsa	361.55	212	2023	
MAR_49_A07_2015-10-07.fsa	365.0	199	2568	
MAR_49_A07_2015-10-07.fsa	367.67	594	9415	
MAR_49_A07_2015-10-07.fsa	371.63	2241	17624	
MAR_49_A07_2015-10-07.fsa	374.48	110	676	
MAR_49_A07_2015-10-07.fsa	375.94	344	2309	
MAR_49_A07_2015-10-07.fsa	377.75	1400	18794	
MAR_49_A07_2015-10-07.fsa	379.91	457	3854	
MAR_49_A07_2015-10-07.fsa	380.94	217	1266	
MAR_49_A07_2015-10-07.fsa	382.06	72	256	
MAR_49_A07_2015-10-07.fsa	383.62	54	243	
MAR_49_A07_2015-10-07.fsa	384.31	46	122	
MAR_49_A07_2015-10-07.fsa	386.89	55	302	
MAR_49_A07_2015-10-07.fsa	388.19	169	1221	
MAR_49_A07_2015-10-07.fsa	389.65	79	563	
MAR_49_A07_2015-10-07.fsa	391.38	52	351	
MAR_49_A07_2015-10-07.fsa	394.31	263	4002	
MAR_49_A07_2015-10-07.fsa	396.29	214	1741	
MAR_49_A07_2015-10-07.fsa	397.76	77	462	
MAR_49_A07_2015-10-07.fsa	399.22	65	383	
MAR_49_A07_2015-10-07.fsa	401.27	497	5863	
MAR_49_A07_2015-10-07.fsa	402.8	275	2039	
MAR_49_A07_2015-10-07.fsa	405.27	132	875	
MAR_49_A07_2015-10-07.fsa	406.38	419	3574	
MAR_49_A07_2015-10-07.fsa	408.43	225	2243	
MAR_49_A07_2015-10-07.fsa	414.19	497	9474	
MAR_49_A07_2015-10-07.fsa	417.46	149	1650	
MAR_49_A07_2015-10-07.fsa	419.11	449	6167	
MAR_49_A07_2015-10-07.fsa	421.01	31	115	
MAR_49_A07_2015-10-07.fsa	422.23	284	1981	
MAR_49_A07_2015-10-07.fsa	423.88	219	1652	
MAR_49_A07_2015-10-07.fsa	424.66	115	849	
MAR_49_A07_2015-10-07.fsa	426.14	51	221	
MAR_49_A07_2015-10-07.fsa	427.28	374	2546	
MAR_49_A07_2015-10-07.fsa	429.29	46	174	
MAR_49_A07_2015-10-07.fsa	430.34	895	7862	
MAR_49_A07_2015-10-07.fsa	431.39	383	2785	
MAR_49_A07_2015-10-07.fsa	433.32	1075	9332	
MAR_49_A07_2015-10-07.fsa	435.0	965	9911	
MAR_49_A07_2015-10-07.fsa	435.88	602	4655	
MAR_49_A07_2015-10-07.fsa	436.94	134	576	
MAR_49_A07_2015-10-07.fsa	440.47	568	7355	
MAR_49_A07_2015-10-07.fsa	442.42	151	1141	
MAR_49_A07_2015-10-07.fsa	443.31	61	421	
MAR_49_A07_2015-10-07.fsa	446.43	4442	40600	
MAR_49_A07_2015-10-07.fsa	449.82	607	4707	
MAR_49_A07_2015-10-07.fsa	450.94	284	2720	
MAR_49_A07_2015-10-07.fsa	452.16	990	10754	
MAR_49_A07_2015-10-07.fsa	455.45	798	7809	
MAR_49_A07_2015-10-07.fsa	457.51	112	813	
MAR_49_A07_2015-10-07.fsa	459.3	84	322	
MAR_49_A07_2015-10-07.fsa	460.23	68	315	
MAR_49_A07_2015-10-07.fsa	461.64	1058	10431	
MAR_49_A07_2015-10-07.fsa	463.98	1357	28747	
MAR_49_A07_2015-10-07.fsa	468.09	218	1714	
MAR_49_A07_2015-10-07.fsa	471.83	59	254	
MAR_49_A07_2015-10-07.fsa	473.13	823	8044	
MAR_49_A07_2015-10-07.fsa	475.09	238	3572	
MAR_49_A07_2015-10-07.fsa	477.84	110	879	
MAR_49_A07_2015-10-07.fsa	481.12	654	8515	
MAR_49_A07_2015-10-07.fsa	484.29	150	1112	
MAR_49_A07_2015-10-07.fsa	485.26	286	4615	
MAR_49_A07_2015-10-07.fsa	487.54	104	798	
MAR_49_A07_2015-10-07.fsa	489.91	213	2113	
MAR_49_A07_2015-10-07.fsa	490.78	77	492	
MAR_49_A07_2015-10-07.fsa	493.22	293	4235	
MAR_49_A07_2015-10-07.fsa	495.66	252	1730	
MAR_49_A07_2015-10-07.fsa	496.97	400	4385	
MAR_49_A07_2015-10-07.fsa	497.83	259	3309	
MAR_49_A07_2015-10-07.fsa	500.44	144	1245	
MAR_49_A07_2015-10-07.fsa	503.19	99	875	
MAR_49_A07_2015-10-07.fsa	504.25	153	1442	
MAR_49_A07_2015-10-07.fsa	507.27	482	4432	
MAR_49_A07_2015-10-07.fsa	509.31	48	218	
MAR_49_A07_2015-10-07.fsa	510.46	184	1021	
MAR_49_A07_2015-10-07.fsa	514.82	701	7262	
MAR_49_A07_2015-10-07.fsa	516.42	345	2944	
MAR_49_A07_2015-10-07.fsa	518.2	788	5402	
MAR_49_A07_2015-10-07.fsa	520.25	282	2028	
MAR_49_A07_2015-10-07.fsa	523.11	220	1734	
MAR_49_A07_2015-10-07.fsa	525.16	598	8582	
MAR_49_A07_2015-10-07.fsa	529.36	228	3483	
MAR_49_A07_2015-10-07.fsa	530.34	275	2927	
MAR_49_A07_2015-10-07.fsa	531.42	268	3925	
MAR_49_A07_2015-10-07.fsa	534.55	625	5174	
MAR_49_A07_2015-10-07.fsa	536.61	110	507	
MAR_49_A07_2015-10-07.fsa	539.3	5434	86370	
MAR_49_A07_2015-10-07.fsa	542.98	68	362	
MAR_49_A07_2015-10-07.fsa	544.33	332	3012	
MAR_49_A07_2015-10-07.fsa	545.23	333	2859	
MAR_49_A07_2015-10-07.fsa	547.75	97	565	
MAR_49_A07_2015-10-07.fsa	550.18	1021	12447	
MAR_49_A07_2015-10-07.fsa	551.71	390	5090	
MAR_49_A07_2015-10-07.fsa	556.39	178	869	
MAR_49_A07_2015-10-07.fsa	558.46	4516	67343	
MAR_49_A07_2015-10-07.fsa	560.8	727	8538	
MAR_49_A07_2015-10-07.fsa	563.05	82	348	
MAR_49_A07_2015-10-07.fsa	565.3	194	1602	
MAR_49_A07_2015-10-07.fsa	566.66	421	4251	
MAR_49_A07_2015-10-07.fsa	570.26	285	2253	
MAR_49_A07_2015-10-07.fsa	573.6	381	4750	
MAR_49_A07_2015-10-07.fsa	577.03	375	5498	
MAR_49_A07_2015-10-07.fsa	579.92	207	2152	
MAR_49_A07_2015-10-07.fsa	580.91	142	1218	
MAR_49_A07_2015-10-07.fsa	583.53	338	3183	
MAR_49_A07_2015-10-07.fsa	584.71	363	3348	
MAR_49_A07_2015-10-07.fsa	585.97	497	5475	
MAR_49_A07_2015-10-07.fsa	587.78	939	7171	
MAR_49_A07_2015-10-07.fsa	590.22	33	188	
MAR_49_A07_2015-10-07.fsa	594.02	439	3227	
MAR_49_A07_2015-10-07.fsa	597.01	4908	91286	
MAR_49_A07_2015-10-07.fsa	601.08	207	1611	
MAR_49_A07_2015-10-07.fsa	604.41	398	5555	
MAR_49_A07_2015-10-07.fsa	605.94	358	6108	
MAR_49_A07_2015-10-07.fsa	608.1	177	1679	
MAR_49_A07_2015-10-07.fsa	608.82	163	1538	
MAR_49_A07_2015-10-07.fsa	610.98	279	2931	
MAR_49_A07_2015-10-07.fsa	612.25	218	1844	
MAR_49_A07_2015-10-07.fsa	614.77	82	722	
MAR_49_A07_2015-10-07.fsa	620.38	3017	56583	
MAR_49_A07_2015-10-07.fsa	624.45	964	9383	
MAR_49_A07_2015-10-07.fsa	625.54	1845	24956	
MAR_49_A07_2015-10-07.fsa	629.62	35	139	
MAR_49_A07_2015-10-07.fsa	630.79	96	771	
MAR_49_A07_2015-10-07.fsa	632.16	54	383	
MAR_49_A07_2015-10-07.fsa	635.24	64	373	
MAR_49_A07_2015-10-07.fsa	638.24	363	7240	
MAR_49_A07_2015-10-07.fsa	641.07	583	7648	
MAR_49_A07_2015-10-07.fsa	643.16	795	9909	
MAR_49_A07_2015-10-07.fsa	646.08	81	736	
MAR_49_A07_2015-10-07.fsa	648.72	375	4788	
MAR_49_A07_2015-10-07.fsa	652.22	41	219	
MAR_49_A07_2015-10-07.fsa	655.92	755	7524	
MAR_49_A07_2015-10-07.fsa	657.41	1529	24292	
MAR_49_A07_2015-10-07.fsa	659.54	66	326	
MAR_49_A07_2015-10-07.fsa	661.49	63	303	
MAR_49_A07_2015-10-07.fsa	664.36	444	6570	
MAR_49_A07_2015-10-07.fsa	665.66	249	2960	
MAR_49_A07_2015-10-07.fsa	669.94	86	649	
MAR_49_A07_2015-10-07.fsa	672.82	162	1585	
MAR_49_A07_2015-10-07.fsa	674.12	369	4721	
MAR_49_A07_2015-10-07.fsa	675.89	354	3486	
MAR_49_A07_2015-10-07.fsa	682.98	419	6225	
MAR_49_A07_2015-10-07.fsa	685.59	452	4104	
MAR_49_A07_2015-10-07.fsa	687.46	31	152	
MAR_49_A07_2015-10-07.fsa	688.67	145	1436	
MAR_49_A07_2015-10-07.fsa	690.92	32	75	
MAR_49_A07_2015-10-07.fsa	692.69	309	4527	
MAR_49_A07_2015-10-07.fsa	694.38	413	5607	
MAR_49_A07_2015-10-07.fsa	697.38	71	358	
MAR_49_A07_2015-10-07.fsa	701.66	49	268	
MAR_49_A07_2015-10-07.fsa	703.23	296	2583	
MAR_49_A07_2015-10-07.fsa	703.78	285	3311	
MAR_49_A07_2015-10-07.fsa	705.53	549	5920	
MAR_49_A07_2015-10-07.fsa	709.14	508	6950	
MAR_49_A07_2015-10-07.fsa	709.97	530	8802	
MAR_49_A07_2015-10-07.fsa	713.58	136	2023	
MAR_49_A07_2015-10-07.fsa	716.45	492	9207	
MAR_49_A07_2015-10-07.fsa	719.79	115	1045	
MAR_49_A07_2015-10-07.fsa	725.75	794	14559	
MAR_49_A07_2015-10-07.fsa	730.03	332	5798	
MAR_49_A07_2015-10-07.fsa	735.36	2107	24484	
MAR_49_A07_2015-10-07.fsa	737.79	296	2736	
MAR_49_A07_2015-10-07.fsa	742.76	112	1576	
MAR_49_A07_2015-10-07.fsa	746.24	289	3951	
MAR_49_A07_2015-10-07.fsa	749.34	4792	60363	
MAR_49_A07_2015-10-07.fsa	751.72	164	1692	
MAR_49_A07_2015-10-07.fsa	753.83	209	1656	
MAR_49_A07_2015-10-07.fsa	757.76	91	939	
MAR_49_A07_2015-10-07.fsa	760.07	194	2078	
MAR_49_A07_2015-10-07.fsa	762.19	102	1211	
MAR_49_A07_2015-10-07.fsa	763.83	140	1208	
MAR_49_A07_2015-10-07.fsa	768.28	2324	31555	
MAR_49_A07_2015-10-07.fsa	772.25	83	683	
MAR_49_A07_2015-10-07.fsa	774.39	130	1537	
MAR_49_A07_2015-10-07.fsa	778.48	342	7572	
MAR_49_A07_2015-10-07.fsa	782.68	1288	20316	
MAR_49_A07_2015-10-07.fsa	784.73	774	10407	
MAR_49_A07_2015-10-07.fsa	788.56	65	609	
MAR_49_A07_2015-10-07.fsa	792.49	275	2760	
MAR_49_A07_2015-10-07.fsa	799.31	139	2388	
MAR_49_A07_2015-10-07.fsa	800.89	149	1893	
MAR_49_A07_2015-10-07.fsa	806.32	96	865	
MAR_49_A07_2015-10-07.fsa	811.07	134	1976	
MAR_49_A07_2015-10-07.fsa	813.45	75	892	
MAR_49_A07_2015-10-07.fsa	817.43	186	2476	
MAR_49_A07_2015-10-07.fsa	822.51	765	10851	
MAR_49_A07_2015-10-07.fsa	824.31	587	9381	
MAR_49_A07_2015-10-07.fsa	833.13	47	341	
MAR_49_A07_2015-10-07.fsa	834.14	71	765	
MAR_49_A07_2015-10-07.fsa	836.15	448	5431	
MAR_49_A07_2015-10-07.fsa	839.07	247	2831	
MAR_49_A07_2015-10-07.fsa	842.5	136	1825	
MAR_49_A07_2015-10-07.fsa	844.83	107	1400	
MAR_49_A07_2015-10-07.fsa	848.28	102	1678	
MAR_49_A07_2015-10-07.fsa	850.71	109	1302	
MAR_49_A07_2015-10-07.fsa	859.24	122	1461	
MAR_49_A07_2015-10-07.fsa	860.16	78	713	
MAR_49_A07_2015-10-07.fsa	864.65	220	3304	
MAR_49_A07_2015-10-07.fsa	867.11	71	689	
MAR_49_A07_2015-10-07.fsa	875.66	53	844	
MAR_49_A07_2015-10-07.fsa	877.01	47	424	
MAR_49_A07_2015-10-07.fsa	879.91	95	860	
MAR_49_A07_2015-10-07.fsa	886.46	291	6513	
MAR_49_A07_2015-10-07.fsa	892.63	100	1926	
MAR_49_A07_2015-10-07.fsa	899.05	97	1594	
MAR_49_A07_2015-10-07.fsa	902.88	1037	16310	
MAR_49_A07_2015-10-07.fsa	905.02	258	3544	
MAR_49_A07_2015-10-07.fsa	908.67	283	4269	
MAR_49_A07_2015-10-07.fsa	913.08	73	579	
MAR_49_A07_2015-10-07.fsa	915.35	56	876	
